"DAL_Rating","DC_Rating","HOU_Rating","LA_Rating","NY_Rating","SEA_Rating","STL_Rating","TB_Rating","DAL_Wins","DC_Wins","HOU_Wins","LA_Wins","NY_Wins","SEA_Wins","STL_Wins","TB_Wins","WEST_REG_CHAMP","EAST_REG_CHAMP","WEST_RU","EAST_RU","XFL_RU","XFL_CHAMP","WeeklyWinner1","WeeklyWinner2","WeeklyWinner3","WeeklyWinner4"
1477.70111542039,1488.65278759524,1610.11453142686,1454.46357323894,1539.41861837216,1400.51398024522,1535.59693811431,1493.53845558687,4,5,9,3,6,2,7,4,"HOU","STL","DAL","STL","NY","HOU","NY","DC","HOU","TB"
1482.45049910699,1487.07107778892,1592.48058687629,1453.94380557348,1536.88921229563,1452.2025502491,1520.91627986162,1474.04598824796,4,5,8,3,6,5,6,3,"HOU","NY","SEA","STL","NY","HOU","NY","DC","HOU","LA"
1495.3879350294,1490.12097729022,1592.00801028174,1489.85945174299,1536.74068084287,1403.87647290551,1472.56402505743,1519.44244684984,5,5,8,5,6,2,3,6,"HOU","TB","DAL","TB","NY","HOU","NY","DC","HOU","LA"
1507.35305771323,1470.57409464543,1617.38581234682,1495.60911042538,1567.67315348661,1384.26445901637,1500.9529866651,1456.18732570104,6,4,10,5,7,1,5,2,"DAL","NY","DAL","STL","LA","NY","NY","DC","HOU","LA"
1483.50670384994,1534.25157906185,1554.14869240484,1483.08225477206,1538.16620138851,1421.30787484378,1491.96536415719,1493.57132952183,4,6,7,5,7,3,4,4,"HOU","NY","LA","NY","HOU","DC","NY","DC","HOU","LA"
1443.93763486788,1527.85758004937,1610.14308405678,1486.36749967176,1478.24836301007,1419.92377958163,1538.57583041803,1494.94622834449,2,7,9,5,3,3,7,4,"HOU","DC","LA","STL","DC","HOU","NY","DC","HOU","LA"
1479.97050596399,1453.05988640016,1572.77745528585,1487.84433269118,1591.74320330804,1400.92886577892,1537.09837274725,1476.57737782461,4,3,8,5,8,2,7,3,"HOU","NY","LA","STL","HOU","NY","NY","STL","HOU","LA"
1495.34764644513,1473.18468085921,1590.42235457225,1472.8715056597,1505.72857682132,1382.91848087194,1568.77235514035,1510.7543996301,5,4,9,4,5,1,7,5,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","TB"
1480.96682648457,1490.04896446993,1591.31660611645,1470.29929362058,1552.74368782272,1420.48446409232,1519.6314580964,1474.50869929702,4,5,8,4,7,3,6,3,"HOU","NY","LA","STL","NY","HOU","NY","STL","HOU","TB"
1512.8535619725,1469.54909750995,1591.98100313405,1472.93480408203,1520.50095838746,1441.8602148457,1533.11720030538,1457.20315976293,6,4,8,4,5,4,7,2,"HOU","STL","DAL","STL","NY","HOU","NY","DC","HOU","LA"
1495.34268581579,1519.10829978526,1555.88949168911,1452.40633585861,1571.72150913293,1419.38813279355,1492.03414173218,1494.10940319257,5,7,7,3,7,3,4,4,"HOU","NY","DAL","DC","HOU","NY","NY","DC","HOU","LA"
1504.87689984669,1472.02637179904,1565.51477314336,1471.78030561112,1571.07726809949,1442.80878830403,1534.23723707166,1437.67835612462,5,4,8,4,7,4,7,1,"HOU","STL","HOU","STL","DAL","NY","NY","STL","HOU","LA"
1477.61898816395,1484.50790977083,1607.75404655489,1473.32284839429,1515.02645042708,1402.41062094853,1507.48092930848,1531.87820643195,4,5,9,4,5,2,5,6,"HOU","TB","DAL","DC","TB","HOU","NY","STL","HOU","TB"
1525.36496907831,1505.90268637059,1528.51901448339,1472.86825015326,1514.43715917456,1458.32583125295,1489.48819981841,1505.09388966853,5,6,6,4,5,5,4,5,"HOU","DC","HOU","TB","DC","DAL","NY","DC","HOU","LA"
1478.09693900296,1452.12639208286,1588.42106411016,1472.36771522173,1560.98017005269,1421.44354258325,1534.183130827,1492.38104611935,4,3,9,4,6,3,7,4,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1495.33517734867,1533.72510308794,1555.95244315024,1471.39414388089,1495.51852010743,1420.44587011388,1534.15921375971,1493.46952855123,5,8,6,4,4,3,6,4,"HOU","DC","DAL","DC","STL","HOU","NY","DC","HOU","LA"
1464.53832265927,1469.20822727495,1572.28295800626,1467.45933960649,1574.3546439498,1419.45331923278,1510.95433186274,1521.74885740772,3,4,8,4,7,3,5,6,"HOU","NY","LA","TB","HOU","NY","NY","DC","HOU","TB"
1480.17375902937,1453.50532745214,1615.45641986615,1437.89173176072,1528.67202108747,1412.36081150336,1578.59676114611,1493.34316815469,4,3,10,2,6,3,8,4,"DAL","STL","SEA","NY","DAL","STL","NY","STL","HOU","TB"
1482.48615661079,1509.80927771489,1546.66542177366,1518.38327852306,1520.67264639789,1438.97488459888,1491.00189407683,1492.00644030399,4,6,7,5,6,4,4,4,"HOU","NY","HOU","NY","DC","LA","NY","DC","HOU","TB"
1497.33458057677,1469.56313186582,1617.31686579059,1435.52386020764,1521.33695027691,1433.2760446571,1531.04911318955,1494.59945343561,5,4,10,2,6,4,5,4,"DAL","NY","SEA","NY","DAL","STL","NY","DC","HOU","LA"
1506.91079039934,1488.11810281018,1584.32940903122,1437.5358960948,1525.95139201613,1418.44696045474,1563.56856049033,1475.13888870325,5,5,9,2,6,3,7,3,"HOU","STL","HOU","NY","DAL","STL","NY","DC","HOU","TB"
1444.76782346559,1488.08170651837,1617.45642978381,1459.46225592261,1497.04461725376,1444.97025923449,1517.53826113828,1530.67864668308,2,5,10,3,4,5,6,5,"SEA","STL","SEA","STL","LA","TB","NY","DC","HOU","TB"
1461.99579552217,1490.15539522902,1573.20905614014,1487.93533855252,1573.25120224522,1438.33527004608,1518.9618435197,1456.15609874515,3,5,8,5,7,4,6,2,"HOU","NY","LA","STL","HOU","NY","NY","DC","HOU","LA"
1496.1804161407,1468.07409196354,1589.70495530279,1455.48176306681,1497.11164588319,1439.42503455224,1565.35258303596,1488.66951005477,5,4,9,3,4,4,7,4,"HOU","STL","DAL","TB","HOU","STL","NY","DC","HOU","LA"
1496.30200301766,1480.94842661635,1609.90568410758,1475.44335304848,1477.09929985709,1438.35427916805,1509.99564185425,1511.95131233054,5,5,9,4,3,4,5,5,"HOU","TB","DAL","DC","TB","HOU","NY","DC","HOU","TB"
1525.01392562225,1501.00943625134,1547.36396793906,1474.47542530129,1494.92457997554,1400.45843920292,1582.27345137869,1474.48077432891,6,6,7,4,4,2,8,3,"HOU","STL","HOU","DC","DAL","STL","NY","DC","HOU","TB"
1500.00475288863,1452.11248650595,1565.75576578831,1535.49862924486,1532.96777475729,1422.90727405168,1515.6574279951,1475.09588876818,5,3,8,6,6,3,6,3,"HOU","STL","HOU","STL","NY","LA","NY","STL","HOU","LA"
1508.36831276686,1471.5558306733,1562.53997461582,1436.85451440666,1547.56268764183,1418.93865501873,1560.70023659361,1493.47978828319,4,4,8,2,7,3,8,4,"HOU","STL","HOU","NY","STL","DAL","NY","STL","HOU","TB"
1482.05400132366,1522.27588170297,1551.34521809698,1548.58024066901,1496.02094598071,1421.89305715851,1501.76040992149,1476.07024514668,4,7,7,7,4,3,5,3,"LA","DC","HOU","STL","DC","LA","NY","DC","HOU","LA"
1463.57319243785,1482.51001257033,1572.99442520787,1505.38024585996,1515.53030356439,1419.42967288931,1548.25734573662,1492.32480173367,3,5,8,6,5,3,6,4,"HOU","STL","LA","DC","HOU","STL","NY","STL","HOU","LA"
1495.78810559218,1510.02660130095,1572.77488970544,1455.06723648101,1514.36637821031,1439.40994770172,1520.07499569462,1492.49184531378,5,6,7,3,5,4,6,4,"HOU","DC","DAL","STL","DC","HOU","NY","DC","HOU","TB"
1526.7083944692,1453.06739402065,1559.68083240883,1491.9167796512,1537.28155760638,1403.29929700919,1534.18157864939,1493.86416618516,7,3,6,5,6,2,7,4,"DAL","STL","DAL","STL","NY","HOU","NY","STL","HOU","LA"
1494.81861006327,1453.51292773958,1590.73984876127,1472.81165499845,1526.68226883532,1401.94706848013,1564.61590042164,1494.87172070034,5,3,9,4,6,2,7,4,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","LA"
1513.31641527665,1452.60772574667,1553.76036008299,1437.48454419221,1526.0948776025,1419.44454668915,1584.87593764023,1512.41559276959,6,3,7,2,6,3,8,5,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","TB"
1464.07700744099,1491.04499752192,1610.16651331854,1503.76470845356,1526.54888100243,1402.36534218503,1545.96259842614,1456.0699516514,3,5,9,6,6,2,7,2,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","LA"
1524.87762355738,1500.37093897852,1563.91115455314,1454.39280403439,1515.49624698311,1420.40911758809,1524.96919625923,1495.57291804612,5,6,8,3,5,3,6,4,"HOU","STL","HOU","DC","STL","DAL","NY","DC","HOU","LA"
1507.44728069963,1453.13740602536,1583.62794044457,1452.36738090613,1544.60242878049,1421.87157666652,1543.0398719681,1493.9061145092,4,3,9,3,7,3,7,4,"HOU","STL","HOU","NY","STL","DAL","NY","STL","HOU","LA"
1482.86368057918,1522.9091953281,1564.30009407695,1500.31065337463,1497.06760571207,1417.87006887901,1521.69524347262,1492.98345857742,4,7,8,4,4,3,6,4,"HOU","DC","HOU","STL","DC","LA","NY","DC","HOU","LA"
1482.07093836241,1491.60604764919,1573.00944057666,1484.42722546616,1543.39314519977,1402.92131537595,1545.41097530599,1477.16091206386,4,5,7,5,7,2,7,3,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","LA"
1462.59204320517,1451.06359086452,1593.32770247711,1506.30690414884,1520.51693678092,1438.86903574188,1550.76972739622,1476.55405938534,3,3,8,6,5,4,8,3,"HOU","STL","LA","STL","NY","HOU","NY","STL","HOU","LA"
1480.01924987769,1494.36064002797,1564.90567332545,1515.39975468269,1494.51288079006,1442.27659893054,1514.57311807359,1493.95208429201,4,5,8,5,4,4,6,4,"HOU","STL","HOU","STL","DC","LA","NY","STL","HOU","LA"
1475.13506041285,1452.46731721852,1589.43072577316,1473.87805274834,1509.76634922477,1441.40403812139,1582.52598479358,1475.39247170739,4,3,9,4,5,4,8,3,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","LA"
1476.59592300314,1452.01842917786,1609.43895285239,1458.98833880404,1509.13461619819,1436.78970828435,1563.0509756006,1493.98305607943,4,3,9,3,5,4,8,4,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","TB"
1496.603144561,1489.64101182325,1569.61800918139,1455.51815282532,1515.9900766499,1419.97204265397,1515.05513913764,1537.60242316751,5,5,8,3,5,3,6,5,"HOU","STL","DAL","STL","HOU","TB","NY","DC","HOU","TB"
1494.78448737043,1472.6095958911,1589.56373328046,1437.90225052282,1496.0978903836,1418.40793742149,1550.76854568899,1539.86555944111,5,4,9,2,4,3,8,5,"HOU","STL","DAL","STL","HOU","TB","NY","STL","HOU","TB"
1493.90268669631,1502.36357249441,1556.79908102114,1454.34975765445,1516.04298126397,1418.85139915164,1543.79955634474,1513.89096537334,5,6,6,3,5,3,7,5,"HOU","STL","DAL","DC","STL","HOU","NY","STL","HOU","TB"
1482.94591636455,1469.58087887398,1582.39418521695,1495.91288543968,1549.92566437385,1422.85465046884,1491.51929601201,1504.86652325014,4,4,9,5,6,3,4,5,"HOU","NY","HOU","TB","LA","NY","NY","DC","HOU","LA"
1494.23258051665,1452.07125563083,1590.81970127108,1455.96723755939,1526.07233679611,1439.88823496331,1546.3861012779,1494.56255198473,5,3,8,3,6,4,7,4,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1513.95546292592,1469.5475655138,1611.02948021397,1510.39431193447,1538.97014286286,1384.2348104743,1534.67005952931,1437.19816654538,6,4,9,6,6,1,7,1,"HOU","STL","DAL","STL","NY","HOU","NY","DC","HOU","LA"
1462.64190940406,1482.91415019946,1580.53164470289,1518.16519206041,1514.40792593707,1401.39483968158,1563.36369667933,1476.5806413352,3,5,7,7,5,2,8,3,"LA","STL","LA","DC","STL","HOU","NY","STL","HOU","LA"
1526.74943644524,1472.12548768948,1564.90284369866,1473.42457460376,1567.08404768749,1382.44989714163,1507.91877603523,1505.34493669851,5,4,8,4,8,1,5,5,"HOU","NY","HOU","TB","NY","DAL","NY","STL","HOU","TB"
1482.03136444448,1469.58559359945,1591.76223181096,1506.47017964095,1534.87033055577,1440.88526107804,1502.95599893001,1471.43903994033,4,4,8,6,6,4,5,3,"HOU","NY","LA","STL","NY","HOU","NY","DC","HOU","TB"
1561.36315866226,1524.66639362444,1566.91289127302,1435.95874252934,1496.57306119616,1438.28851494217,1489.48248257734,1486.75475519527,7,7,8,2,4,4,4,4,"HOU","DC","HOU","TB","DC","DAL","NY","DC","HOU","LA"
1522.20129439814,1488.06378845866,1549.44088054608,1455.34722300134,1540.69824399834,1438.33831010881,1550.74801342598,1455.16224606266,6,5,7,3,7,4,6,2,"HOU","NY","HOU","NY","DAL","STL","NY","DC","HOU","TB"
1462.49921851155,1546.35535331705,1591.53042814543,1486.9620841048,1515.99359941199,1381.45823084708,1509.48011223025,1505.72097343184,3,8,8,5,5,1,5,5,"HOU","DC","LA","TB","DC","HOU","NY","DC","HOU","TB"
1478.22413429916,1488.10844735554,1610.10337781034,1471.92944345342,1539.81607134707,1382.48384201612,1493.07268421088,1536.26199950747,4,5,9,4,7,1,4,6,"HOU","NY","DAL","NY","TB","HOU","NY","DC","HOU","TB"
1481.46617956585,1453.14832538035,1591.5289821853,1436.97428628545,1542.39220475898,1432.12709263026,1551.59337930293,1510.76954989089,4,3,8,2,7,4,7,5,"HOU","NY","SEA","NY","STL","HOU","NY","STL","HOU","TB"
1494.79492386148,1453.12658765472,1611.29856556697,1436.83817739833,1544.96819468312,1438.40208799638,1547.11013398014,1473.46132885887,5,3,9,2,7,4,7,3,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","TB"
1488.13455910375,1489.10513366878,1616.92218847199,1418.07920988278,1478.15163215341,1444.65614980195,1560.29823446909,1504.65289244824,3,5,10,1,3,5,8,5,"SEA","STL","SEA","TB","STL","DAL","NY","DC","HOU","TB"
1512.355152253,1453.81305768644,1610.26452049139,1453.90492619212,1526.61885757991,1423.30476236484,1562.70126659528,1457.03745683702,6,3,9,3,6,3,8,2,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1531.3369613599,1453.97435280981,1591.27697521586,1436.41651195443,1525.07215480772,1440.33369944314,1527.05071451922,1494.53862988994,7,3,8,2,6,4,6,4,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1486.57299126089,1503.3962901238,1546.96068323386,1453.26552587139,1533.3748442947,1419.38479114888,1560.98821565288,1496.05665841359,4,6,7,3,6,3,7,4,"HOU","STL","HOU","DC","DAL","STL","NY","STL","HOU","LA"
1481.57888679868,1508.51399498014,1575.01939629907,1482.98638594706,1524.54751126,1402.3165363193,1528.97158537874,1496.06570301701,4,6,7,5,6,2,6,4,"HOU","STL","LA","NY","STL","HOU","NY","STL","HOU","LA"
1500.92622804743,1452.00926408571,1583.94107050396,1537.19357397412,1507.6852822285,1421.34030530059,1542.3987502942,1454.50552556548,5,3,9,6,5,3,7,2,"HOU","STL","HOU","NY","STL","LA","NY","STL","HOU","LA"
1463.02325567733,1499.12096958051,1593.16365609409,1504.89285935944,1554.21686968175,1400.42081837115,1509.52585536639,1475.63571586936,3,6,8,6,7,2,5,3,"HOU","NY","LA","DC","NY","HOU","NY","DC","HOU","LA"
1453.09256900634,1473.53392477807,1615.45641986615,1459.09079432731,1527.6525386545,1418.84759697451,1578.90887877153,1473.41727762158,3,4,10,3,6,3,8,3,"LA","STL","DAL","NY","LA","STL","NY","STL","HOU","TB"
1461.32355131328,1434.01967504955,1616.51813905344,1447.79506172666,1516.14552832982,1460.91199467705,1539.30566530412,1523.98038454609,3,2,10,3,5,4,7,6,"SEA","STL","LA","TB","STL","SEA","NY","STL","HOU","TB"
1476.81845567094,1515.27501490791,1591.85612679573,1452.91455597655,1559.19454350729,1399.97442657141,1510.44734167802,1493.51953489215,4,6,8,3,8,2,5,4,"HOU","NY","DAL","NY","DC","HOU","NY","DC","HOU","LA"
1477.29466580846,1470.6289875378,1610.88390932539,1472.34654028292,1525.0048991742,1420.93301763097,1547.28609513991,1475.62188510035,4,4,9,4,6,3,7,3,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","LA"
1494.38804494399,1452.1469510225,1554.26346634869,1454.44963318294,1545.03466238645,1440.44584808514,1567.37412673777,1491.89726729251,5,3,7,3,7,4,7,4,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","TB"
1503.36818193706,1496.5826585868,1563.05713388082,1476.39396960283,1496.65820010936,1438.86518210426,1530.15496280111,1494.91971097776,5,4,8,4,4,4,7,4,"HOU","STL","HOU","STL","DAL","DC","NY","STL","HOU","LA"
1485.75323984035,1529.2678878944,1617.41234661995,1478.73782642606,1494.39668095978,1402.87845539658,1534.93943894252,1456.61412392036,4,6,10,5,4,2,7,2,"LA","STL","LA","STL","DAL","DC","NY","DC","HOU","LA"
1463.45731846834,1515.89725579441,1551.70049419743,1452.92372284554,1558.84039860522,1434.7512588455,1510.95473302292,1511.47481822063,3,7,7,3,6,4,5,5,"HOU","DC","SEA","DC","HOU","NY","NY","DC","HOU","TB"
1474.72318721072,1471.98601125589,1610.41833354694,1455.87558956913,1528.65282754235,1419.91373524066,1564.44595625806,1473.98435937625,4,4,9,3,6,3,8,3,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","TB"
1477.71273600716,1452.17778618487,1590.66106741243,1454.41489099972,1578.43244414402,1418.93324097743,1534.75849151879,1492.90934275558,4,3,9,3,7,3,7,4,"HOU","STL","DAL","STL","HOU","NY","NY","STL","HOU","LA"
1485.66070071239,1453.65920244338,1564.46121808244,1456.4199540573,1559.81728531834,1419.41188705881,1549.25600500569,1511.31374732164,4,3,8,3,8,3,6,5,"HOU","NY","HOU","NY","DAL","STL","NY","STL","HOU","TB"
1482.06781645498,1516.06158101153,1566.74417876042,1532.82644560031,1496.60151357852,1401.88175909292,1549.31708633563,1454.49961916568,4,7,8,7,4,2,6,2,"HOU","DC","HOU","DC","LA","STL","NY","STL","HOU","LA"
1463.27912527846,1472.08839095804,1607.62154429246,1435.92004774147,1516.61144765514,1454.15665997377,1526.85431600591,1523.46846809476,3,4,9,2,5,5,6,6,"HOU","STL","SEA","TB","STL","HOU","NY","STL","HOU","TB"
1462.4449882634,1471.1548167434,1590.67988694093,1487.42625567519,1495.55755594769,1439.87454344689,1548.1742985685,1504.68765441401,3,4,8,5,4,4,7,5,"HOU","STL","LA","TB","STL","HOU","NY","DC","HOU","LA"
1513.36655738811,1452.88982253718,1611.24166490949,1475.36572537876,1509.66928292589,1401.4097345868,1581.13050179226,1454.92671048151,6,3,9,4,5,2,9,2,"HOU","STL","DAL","NY","STL","HOU","NY","STL","HOU","TB"
1495.2799314555,1490.64745877906,1590.8807904843,1435.4877615172,1540.43315447838,1419.950636834,1472.66625615365,1554.65401029792,5,5,9,2,7,3,3,6,"HOU","NY","DAL","NY","HOU","TB","NY","DC","HOU","TB"
1508.71078382689,1502.43485564635,1561.93223341107,1436.92766825082,1495.99346703073,1436.77117619987,1564.30574246654,1492.92407316771,6,6,6,2,4,4,8,4,"DAL","STL","DAL","DC","STL","HOU","NY","STL","HOU","TB"
1479.95241508514,1454.0270654247,1588.24681410651,1457.44476706966,1526.28771694533,1434.47223343118,1506.50729282658,1553.06169511089,4,3,9,3,6,4,5,6,"HOU","TB","SEA","NY","HOU","TB","NY","STL","HOU","TB"
1515.23532817706,1468.61846192817,1609.83079576175,1472.51322544188,1507.21638211857,1382.8893581763,1530.22952747996,1513.46692091632,6,4,9,4,5,1,6,5,"HOU","STL","DAL","NY","STL","HOU","NY","DC","HOU","LA"
1494.77407733141,1452.91937009248,1591.3319888044,1472.84107694205,1509.71084919678,1421.37589888454,1601.08503714857,1455.96170159977,5,3,9,4,5,3,9,2,"HOU","STL","DAL","NY","HOU","STL","NY","STL","HOU","LA"
1462.92822513651,1545.47071636139,1563.2591128315,1479.42095604229,1513.87934850824,1401.99911967954,1522.18415228041,1510.85836916012,3,7,8,4,5,2,6,5,"HOU","DC","HOU","STL","LA","DC","NY","DC","HOU","TB"
1526.28082261967,1508.56825882485,1545.47396828091,1454.49624819847,1524.36932902115,1437.87006887901,1509.95784559852,1492.98345857742,5,6,7,3,6,4,5,4,"HOU","NY","HOU","NY","DC","DAL","NY","DC","HOU","LA"
1461.47006287781,1470.17265987786,1572.70812920729,1467.97546299674,1572.37987539285,1419.3661169324,1522.42076796413,1513.50692475092,3,4,8,4,7,3,6,5,"HOU","NY","LA","STL","HOU","NY","NY","DC","HOU","LA"
1543.43128100314,1490.05948907951,1582.87739936816,1455.44823622673,1540.68318342115,1421.37169707817,1528.36619888578,1437.76251493736,6,5,9,3,7,3,6,1,"HOU","NY","HOU","NY","STL","DAL","NY","DC","HOU","LA"
1487.36114004658,1453.08267903294,1545.4722138484,1474.41883226212,1591.48546264119,1400.91366010547,1553.80606879771,1493.45994326559,4,3,7,4,8,2,8,4,"HOU","STL","HOU","STL","DAL","NY","NY","STL","HOU","TB"
1508.23149894029,1509.84539834617,1581.56300371919,1437.08719315396,1514.86482826873,1438.88337137874,1517.53240367465,1491.99230251827,4,6,9,2,5,4,6,4,"HOU","STL","HOU","STL","DC","DAL","NY","DC","HOU","TB"
1505.64746079815,1484.05891924519,1565.97696527601,1491.42699813408,1567.15276849299,1402.86092692053,1489.45228105775,1493.42368007531,5,5,8,5,7,2,4,4,"HOU","NY","HOU","DC","DAL","NY","NY","STL","HOU","LA"
1443.53460956635,1469.66968725769,1572.54427388591,1486.90546915676,1543.95949338771,1419.42200506842,1568.33604316725,1495.6284185099,2,4,8,5,7,3,7,4,"HOU","STL","LA","NY","HOU","STL","NY","DC","HOU","LA"
1462.99033639844,1451.5558306733,1563.90577837937,1500.83968697774,1556.47879251918,1457.87779759166,1532.87198917713,1473.47978828319,3,3,8,5,6,5,7,3,"HOU","STL","HOU","STL","LA","NY","NY","STL","HOU","TB"
1524.3894824162,1482.36566572601,1565.97199118517,1453.41756874982,1496.59818939639,1420.36477706585,1580.80745720128,1476.08486825929,6,5,8,3,4,3,8,3,"HOU","STL","HOU","DC","DAL","STL","NY","DC","HOU","LA"
1477.67935374371,1502.0900678933,1591.44560542982,1454.01919942178,1533.40953635075,1400.4575547685,1492.02866061107,1548.87002178106,4,6,8,3,6,2,4,7,"HOU","TB","DAL","DC","TB","HOU","NY","DC","HOU","TB"
1538.13441952545,1481.11539877577,1617.85628074108,1484.05128698728,1513.10206715301,1402.87715555543,1489.37959376828,1473.4837974937,6,5,10,5,5,2,4,3,"DAL","NY","LA","DC","NY","DAL","NY","DC","HOU","LA"
1523.62946376545,1489.0173960691,1528.07831310932,1493.23859705212,1553.04571863407,1438.84635369329,1498.09302441238,1476.05113326425,6,5,6,5,6,4,5,3,"HOU","NY","HOU","STL","DAL","NY","NY","STL","HOU","LA"
1507.75592917079,1506.45733131072,1583.97386743869,1417.54706584441,1525.96943403293,1437.4020761674,1507.92715415066,1512.9671418844,4,6,9,1,6,4,5,5,"HOU","DC","HOU","NY","DC","DAL","NY","DC","HOU","TB"
1477.17527793505,1489.16372832514,1590.05908618929,1436.48954485757,1577.30039333342,1399.48937900943,1536.2220603102,1494.1005300399,4,5,9,2,7,2,7,4,"HOU","STL","DAL","STL","HOU","NY","NY","DC","HOU","TB"
1524.95843864565,1508.23568742466,1584.91847353513,1435.55233870178,1494.43801666186,1439.85323600249,1520.15703881186,1491.88677021659,5,6,9,2,4,4,6,4,"HOU","DC","HOU","STL","DC","DAL","NY","DC","HOU","TB"
1514.72733568452,1478.24805617826,1609.90430903786,1456.0582668471,1514.90414388465,1438.28074300466,1513.26120757238,1474.61593779056,6,5,9,3,5,4,5,3,"HOU","DC","DAL","DC","STL","HOU","NY","DC","HOU","LA"
1488.42586841851,1471.97338824604,1617.01115946438,1515.24555758211,1505.59920119091,1403.29346280527,1541.30261939839,1457.14874289438,5,4,10,5,5,2,7,2,"DAL","STL","DAL","NY","STL","LA","NY","STL","HOU","LA"
1477.7308275926,1487.59422897563,1590.93969800496,1471.84374676149,1515.47351884046,1420.44848903708,1531.19008460927,1504.77940617851,4,5,8,4,5,3,6,5,"HOU","STL","DAL","TB","STL","HOU","NY","DC","HOU","LA"
1495.76511494793,1434.60136708618,1589.62973848703,1474.8383080427,1574.37327731323,1400.42430625966,1520.67061003294,1509.69727783033,5,2,9,4,7,2,6,5,"HOU","NY","DAL","STL","HOU","NY","NY","STL","HOU","TB"
1521.99333406924,1516.02660910979,1545.47232683805,1455.38688399142,1515.53716167202,1439.86141684692,1549.24936061739,1456.47290685518,6,5,7,3,5,4,8,2,"HOU","STL","HOU","STL","DAL","DC","NY","STL","HOU","LA"
1557.01447526617,1487.516763589,1552.61642868933,1473.87502205225,1540.2642497619,1400.90615584482,1513.22323583556,1474.58366896097,7,5,7,4,7,2,5,3,"DAL","NY","HOU","NY","STL","DAL","NY","DC","HOU","TB"
1477.27307036648,1508.13007256786,1571.04071774726,1470.91137330952,1539.8366903621,1402.96315682041,1556.31757526062,1473.52734356574,4,6,8,4,7,2,6,3,"HOU","NY","DAL","NY","HOU","STL","NY","DC","HOU","LA"
1462.39799843188,1501.18780881544,1591.35930991204,1467.45943356418,1553.71361160113,1421.44703604437,1509.96973835945,1492.46506327151,3,6,8,4,7,3,5,4,"HOU","NY","LA","DC","NY","HOU","NY","DC","HOU","TB"
1513.34090168555,1471.6491699764,1592.34048497956,1454.98483023477,1552.51755504847,1381.94022912435,1508.43299546229,1524.79383348861,6,4,8,3,7,1,5,6,"HOU","NY","DAL","TB","NY","HOU","NY","DC","HOU","TB"
1511.44621246613,1492.08435473705,1574.34326865553,1436.90396727239,1551.72675294458,1419.90268967688,1519.51648804466,1494.07626620279,6,5,7,2,7,3,6,4,"HOU","NY","DAL","STL","NY","HOU","NY","STL","HOU","TB"
1483.13614902028,1490.64922741276,1540.90960831389,1497.16826757772,1558.26825598846,1421.30974959782,1515.0791350704,1493.47960701867,4,5,5,6,8,3,5,4,"LA","NY","LA","NY","STL","HOU","NY","STL","HOU","LA"
1481.49314604394,1533.95224554335,1534.85671038297,1453.76848830493,1535.4954444403,1451.85817349666,1532.57832367625,1475.9974681116,4,6,6,3,6,5,7,3,"HOU","STL","SEA","STL","HOU","DC","NY","STL","HOU","LA"
1489.13735761278,1469.64082050011,1583.04765993868,1471.4338160258,1573.58823146627,1402.38804780695,1535.66926709487,1475.09479955454,4,4,9,4,7,2,7,3,"HOU","STL","HOU","STL","DAL","NY","NY","DC","HOU","LA"
1467.90454644822,1488.61408715765,1616.85557861589,1480.19515128157,1550.51667673938,1400.93910077641,1520.97071473744,1474.00414424344,3,5,10,5,6,2,6,3,"LA","NY","LA","STL","DAL","NY","NY","DC","HOU","LA"
1477.70844306389,1488.13707008678,1590.49137152982,1454.4403069431,1556.41086398612,1418.9451565509,1519.9412686872,1493.92551915218,4,5,9,3,6,3,6,4,"HOU","NY","DAL","STL","HOU","NY","NY","DC","HOU","LA"
1461.50520131317,1487.11855283702,1556.39661930513,1472.90061344096,1552.8263877326,1452.83203402355,1521.90306061036,1494.51753073719,3,5,6,4,7,5,6,4,"HOU","NY","SEA","STL","NY","HOU","NY","DC","HOU","LA"
1496.30839324775,1469.59910750537,1570.89473606182,1492.40083404414,1496.5743320274,1421.43454799035,1502.8024409895,1549.98560813367,5,4,8,5,4,3,5,6,"HOU","TB","DAL","STL","HOU","TB","NY","DC","HOU","TB"
1506.49550408216,1470.14080201289,1564.01503666408,1492.40083404414,1514.91868220498,1421.43454799035,1532.62293746842,1497.97165553298,5,4,8,5,5,3,5,5,"HOU","TB","HOU","TB","DAL","STL","NY","DC","HOU","TB"
